861,F,5,0,500,620,3.51,18,2.66,3,3,,,,,,5,,,
862,F,4,,,,,,1.5,,0,,,,,,4,,,
863,F,5,,510,530,3.44,15,2.47,3,1,,,,,,4,,,
864,M,4,1,510,470,3.61,20,2.49,3,1,,,,,,6,,,
865,F,3,,390,480,3.39,19,2.52,4,2.33,,,,,,5,,,
866,M,4,,480,510,3.29,20,3.2,4,2.67,,,,,,5,,,
867,F,5,0,630,650,4,15,3.46,4,3.33,,,,,,4,,,
868,M,5,0,570,620,3.12,15,2.93,3,3.33,,,,,,5,,,
869,F,5,0,470,600,,10,2.57,2,2,,,,,,4,,,
870,M,5,,480,570,3.24,18,3.14,4,4,4,,,,,6,5,,
871,F,5,0,520,560,,11,3.55,3,4,,,,,,4,,,
872,M,5,1,620,560,3.56,15,3.87,3,4,,,,,,6,,,
873,M,4,0,600,640,3.11,,2.85,,2.67,,,,,,4,,,
874,M,5,1,480,480,3.1,14,3.32,4,1.67,,,,,,6,,,
875,M,4,,440,540,2.6,,1.35,,0,,,,,,6,,,
876,M,4,,410,580,3.55,20,3.09,4,3,3,,,,,6,7,,
877,F,3,,520,500,3.83,19,3.06,3,3,,,,,,5,,,
878,F,5,,520,540,2.95,18,3.53,4,2.33,,,,,,5,,,
879,M,3,1,490,550,2.98,,1.69,,0,,,,,,6,,,
880,M,5,,,,,11,3.07,4,0,,,,,,4,,,
881,M,5,,680,730,4,15,3.24,4,3.67,0,,,,,4,6,,
882,F,5,,,,,11,2.98,3,3.67,,,,,,5,,,
883,F,4,,,,2.95,11,2.87,4,0,,,,,,5,,,
884,F,5,0,670,710,4.19,15,3.82,4,3.33,,,,,,4,,,
885,F,5,1,520,590,3.2,15,2.83,2,3,,,,,,6,,,
886,M,5,,780,710,4.17,15,3.93,2,4,,,,,,5,,,
887,M,5,0,590,610,3.2,15,2.86,3,3,,,,,,4,,,
888,F,5,,510,660,3.88,15,3.56,2,4,,,,,,6,,,
889,F,2,0,710,660,4.2,15,3.73,3,4,0,,,,,5,5,,
890,M,5,1,500,680,3.6,15,3.86,3,4,2.67,,,,,6,7,,
892,F,5,0,510,540,4.04,15,2.73,3,1.67,2.33,1,,,,6,7,5,
893,F,5,1,600,700,4.11,15,3.65,2,3.33,,,,,,4,,,
894,M,5,,600,640,2.98,,1.86,,4,0,,,,,6,5,,
896,F,5,0,630,570,4.2,15,3.57,3,4,,,,,,5,,,
897,M,2,,,,,,2.05,,0,,,,,,6,,,
898,F,5,0,600,660,3.28,19,3.71,2,4,,,,,,4,,,
900,M,5,,630,620,2.79,19,2.57,3,1.33,,,,,,5,,,
901,F,5,1,600,680,3.74,15,3.23,2,4,,,,,,6,,,
902,F,5,1,,,,16,3.04,3,3,,,,,,4,,,
903,F,5,0,450,570,3.19,16,2.93,3,2,,,,,,5,,,
904,M,5,,660,690,3.02,19,3.02,4,3.33,,,,,,6,,,
905,F,5,,560,620,1,,3.25,,3,,,,,,6,,,
906,F,5,1,570,560,,17,3.21,4,3.33,,,,,,5,,,
907,F,5,0,510,610,3.65,19,2.94,4,1,,,,,,6,,,
908,F,5,0,530,560,3.24,,2.39,,3.33,0,,,,,4,7,,
909,F,5,0,500,550,3.46,15,3,3,3,,,,,,5,,,
910,F,4,0,480,570,4.01,16,3.17,2,3,,,,,,5,,,
911,F,5,0,490,590,3.89,20,3.41,4,2,,,,,,5,,,
912,F,5,1,,,,,1.12,,2.33,,,,,,6,,,
913,M,5,0,490,650,3.58,15,3.15,4,1.67,,,,,,5,,,
914,F,5,0,,,,7,3.57,4,0,,,,,,5,,,
916,F,5,1,450,520,3.68,,2.82,,2.67,,,,,,5,,,
917,M,5,0,570,530,3.64,,2.37,,1.67,0,,,,,4,6,,
918,M,4,0,470,380,3.24,29,2.19,4,0,,,,,,6,,,
919,F,3,,,,3.09,28,2.23,4,2.33,,,,,,6,,,
920,M,5,,530,600,3.4,15,3.47,2,3.67,3.33,2,,,,4,7,5,
921,M,5,,460,410,2.72,,0,,0,,,,,,4,,,
922,M,5,,640,600,2.75,,1.32,,3.33,3.33,,,,,5,6,,
923,F,4,,,,,,2.4,,0,,,,,,6,,,
924,M,5,1,490,650,2.94,18,2.71,1,4,3.33,2.33,1.67,3,1.33,5,7,5,5
925,M,5,,,,,8,3.38,3,3,3.33,,,,,6,7,,
926,F,5,0,600,690,4.2,15,3.65,2,4,3.67,3.67,,,,6,4,5,
927,M,2,,,,,14,3.73,1,4,2.67,3,4,4,3,5,6,5,5
928,M,4,,550,540,3.57,,0.88,,0,,,,,,4,,,
929,M,3,,,,,20,2.39,4,0,,,,,,5,,,
930,M,5,,,,,12,2.77,3,0,,,,,,4,,,
931,F,2,0,,,,,2.92,,3.33,,,,,,5,,,
932,F,5,,,,,7,3.42,3,3,0,,,,,5,6,,
933,F,5,1,,,3.62,10,3.2,2,3.67,4,3.33,,,,5,4,5,
934,M,5,,,,,10,3.01,2,4,,,,,,4,,,
935,M,2,,,,,,1.23,,0,,,,,,5,,,
936,M,5,1,560,660,,,0,,0,,,,,,4,,,
937,F,5,,,,,8,3.31,3,2.33,,,,,,6,,,
938,M,5,,,,,,2.53,,1.33,,,,,,6,,,
939,M,5,,,,,12,2.9,4,2.67,,,,,,5,,,
940,F,5,,460,560,,,1.16,,1.67,,,,,,4,,,
942,M,5,0,,,,,1.76,,0,,,,,,4,,,
943,M,5,,,,,,0.66,,0,,,,,,4,,,
944,F,5,1,,,,12,3.33,3,2.33,,,,,,4,,,
945,M,5,,,,,9,3.15,2,4,,,,,,4,,,
946,F,5,,,,,12,2.12,3,3.33,,,,,,6,,,
947,M,5,0,,,,,1,,0,,,,,,6,,,
948,M,5,,690,710,3.88,15,3.86,4,4,4,3.67,,,,4,7,5,
949,M,5,,590,610,,11,3.5,4,4,,,,,,4,,,
950,M,5,0,590,680,3.77,15,3,4,3.67,,,,,,4,,,
951,F,5,,530,570,3.38,19,3.09,4,2.67,,,,,,4,,,
952,M,5,,770,740,4.01,22,2.93,3,4,0,,,,,4,4,,
953,M,5,,480,460,,20,2.13,4,1,,,,,,6,,,
954,M,5,0,540,660,3.5,15,3.67,4,4,,,,,,6,,,
955,F,5,0,520,550,3.78,15,2.98,3,1,,,,,,4,,,
956,F,5,,560,530,3.29,15,2.98,3,1,,,,,,6,,,
957,M,5,0,,,,,1.99,,1.67,,,,,,13,,,
958,M,5,,460,580,,18,2.43,1,3.67,3,,3,3,2,4,7,,5
959,M,3,,350,400,,64,2.78,4,2.33,,,,,,6,,,
960,F,5,,600,520,,,3.29,,0,,,,,,4,,,
961,M,5,,430,440,2.74,11,2.51,4,3.33,,,,,,6,,,
962,M,5,,530,520,3.44,15,2.68,3,2,,,,,,6,,,
963,M,3,1,300,350,2.02,,1.77,,0,,,,,,6,,,
964,F,4,0,310,410,2.3,,1.4,,1.33,,,,,,13,,,
965,M,5,1,600,610,3.46,15,3.33,3,4,,,,,,6,,,
966,F,2,,,,,,1.39,,1,,,,,,6,,,
967,F,5,,300,440,3.08,11,2.81,,2,,,,,,4,,,
969,M,5,1,700,560,3.84,,3.09,,4,0,0,,,,4,7,5,
971,M,2,,,,,18,2.41,1,3.33,,2,1.33,1.67,0,6,,4,5
973,F,5,,370,470,3.42,10,2.9,3,1.67,,,,,,4,,,
974,M,5,0,600,500,2.96,16,2.86,4,0,,,,,,6,,,
975,M,5,,630,720,3.19,12,3.58,4,3.33,,,,,,4,,,
976,M,5,,490,660,3.44,19,2.54,4,0,,,,,,4,,,
977,M,5,,700,630,3.99,18,2.93,3,4,,,,,,6,,,
979,M,5,,700,640,3.75,15,3.66,4,3.67,,,,,,13,,,
980,M,5,,680,720,3.17,15,3.53,3,4,,,,,,13,,,
981,F,3,1,,,2.08,15,2.07,4,0,,,,,,6,,,
982,M,5,,690,750,3.96,18,3.44,1,0,4,3.33,2,2.33,2.33,6,7,5,5
983,M,5,,650,670,3.5,15,3.66,3,3.67,0,,,,,13,5,,
984,M,5,1,580,640,3,22,2.64,3,1.67,,,,,,4,,,
985,M,5,,570,560,3.3,19,2.77,1,3.67,3.67,3,1.67,2.33,2,4,7,4,5
986,M,5,0,670,750,4.3,15,3.91,2,4,3.67,0,,,,6,7,5,
987,F,5,0,560,510,2.8,15,3.63,3,3,,,,,,13,,,
988,M,5,1,600,650,3,15,2.63,4,3,,,,,,4,,,
989,F,5,0,370,460,2.5,19,2.47,4,1,0,,,,,6,7,,
990,M,4,1,,,,8,2.44,3,1.67,,,,,,4,,,
991,M,5,,520,600,3.99,15,3.57,4,2.67,,,,,,4,,,
992,M,5,1,520,610,2.93,,1.61,,0,,,,,,13,,,
994,M,5,0,630,630,3.63,15,3.8,4,3.67,,,,,,6,,,
995,M,5,0,470,550,3.66,15,3.12,4,1.67,,,,,,4,,,
997,M,4,0,,,,,2.2,,3.33,1.67,,,,,6,7,,
998,M,5,,590,640,3.79,15,2.83,3,3.33,1.67,3,,,,6,7,5,
1000,F,5,,520,580,3.58,15,3.06,2,2,,,,,,6,,,
1002,M,5,,510,520,3.13,34,2.16,4,1,0,,,,,6,7,,
1003,M,5,,530,630,3.87,19,3.14,3,3,,,,,,4,,,
1004,M,5,,560,690,,11,3.44,2,3.67,,,,,,4,,,
1005,F,5,,570,520,3.45,15,3.2,4,0,,,,,,6,,,
1006,M,3,0,480,490,2.6,16,2.23,4,0,,,,,,4,,,
1007,M,5,0,510,500,3.02,15,2.81,3,2.33,,,,,,4,,,
1008,M,4,,,,,21,2.32,4,3.33,0,,,,,4,7,,
1009,M,5,1,,,,,1,,0,,,,,,4,,,
1010,M,5,0,600,630,3.27,15,3.51,4,4,0,,,,,6,4,,
1011,M,5,0,540,520,3,15,3.26,3,3,,,,,,13,,,
1012,M,5,0,490,610,3.71,15,3.24,4,3.33,,,,,,6,,,
1013,M,5,0,550,640,2.84,19,2.91,3,2,,,,,,13,,,
1014,M,5,,570,650,3.05,15,2.63,4,3.33,1,,,,,6,7,,
1015,F,5,0,530,540,3.35,,1.26,,0,,,,,,13,,,
1016,F,5,,680,650,3.5,15,3.84,4,4,4,4,,,,13,5,7,
1017,M,4,1,350,450,2.45,23,2.17,4,1.67,0,,,,,6,7,,
1018,M,5,,,,,11,3.64,3,3.67,,,,,,13,,,
1019,F,5,,400,470,,10,2.4,4,0,,,,,,6,,,
1020,F,5,,470,520,,14,2.98,3,0,,,,,,6,,,
1021,M,5,0,,,,14,2.87,1,3.33,3,2.67,2.67,3,0,4,7,5,5
1022,F,5,,,,,,2.54,,1.67,0,0,,,,4,7,5,
1023,F,5,0,,,,14,2.18,3,2,,,,,,13,,,
1024,M,5,1,600,620,3.3,18,3.15,4,3,,,,,,6,,,
1025,F,5,0,,,,6,3.8,4,4,,,,,,4,,,
1026,M,5,1,710,680,4.1,15,3.33,4,3.33,,,,,,6,,,
1027,M,5,,,,2.92,17,2.24,4,0,,,,,,13,,,
1028,M,5,0,,,,10,3.15,3,4,,,,,,13,,,
1030,F,5,0,,,,7,3.94,4,0,,,,,,6,,,
1031,F,5,0,680,680,3.9,22,3.56,2,4,3.33,3,,,,6,7,5,
1032,F,4,1,440,580,3.62,,2.24,,0,,,,,,4,,,
1033,M,5,0,600,770,2.7,28,3.15,2,4,2.67,3.33,2.67,3.33,4,4,7,5,5
1034,F,5,1,630,730,3.94,15,3.26,2,3.67,,,,,,4,,,
1035,M,5,0,510,560,3.15,15,3.25,4,3.33,2,,,,,6,7,,
1036,M,5,0,550,580,3,,2.45,,4,2.33,2.67,1,2.67,1,6,7,5,5
1037,M,5,0,580,560,2.91,,0.67,,0,,,,,,6,,,
1038,M,5,1,,,,7,3.76,3,3.33,,,,,,4,,,
1039,M,5,0,680,680,4,15,3.96,1,4,4,4,4,4,4,6,7,5,5
1040,M,5,0,630,640,3.95,18,3.38,3,3.33,2.67,2.33,,,,4,4,5,
1041,M,5,1,540,570,3.1,15,2.92,4,0,,,,,,4,,,
1042,M,5,,620,570,2.9,,0.95,,1.33,0,,,,,6,7,,
1043,M,5,1,410,630,3.7,15,2.95,2,2.67,,,,,,4,,,
1044,F,4,,400,420,3.84,,2.88,,0,,,,,,4,,,
1045,F,5,0,650,710,3.9,15,3.99,2,4,,,,,,6,,,
1046,F,5,,640,650,,13,3.09,2,3.67,,,,,,6,,,
1047,F,2,,540,780,3.98,15,3.55,1,4,2.67,3.67,3.67,3,3.67,6,7,5,5
1048,F,5,0,560,560,3.93,15,3.47,4,2.33,,,,,,4,,,
1049,M,5,1,610,640,2.9,32,2.16,1,3.67,3.33,2.67,3,3,1.33,6,7,7,5
1050,M,5,1,480,710,2.9,,0,,0,,,,,,6,,,
1051,M,5,0,560,590,3.44,,0.92,,0,,,,,,4,,,
1052,M,5,1,700,640,3.62,,2.82,,2.67,2,,,,,4,4,,
1053,M,5,1,560,520,3.7,15,3.48,4,0,,,,,,4,,,
1054,M,5,0,520,580,3.1,15,3.3,4,0,,,,,,6,,,
1055,F,4,0,,,,,1.65,,0,,,,,,4,,,
1056,M,5,1,,,,10,3,3,3,,,,,,13,,,
1057,M,3,0,510,620,3.3,19,2.88,4,0,,,,,,4,,,
1058,M,5,,500,590,3,35,2.23,4,0,,,,,,13,,,
1059,M,2,,470,630,2.87,14,3.72,4,2.67,,,,,,6,,,
1061,M,5,,540,720,2.68,18,3,3,4,,,,,,4,,,
1062,M,5,1,690,550,3.2,,1.12,,3,0,,,,,6,4,,
1063,F,5,,,,,8,3.97,2,4,,,,,,4,,,
1064,M,5,,560,680,2.9,,1.85,,1.67,,,,,,4,,,
1065,M,5,,540,620,3,,2.72,,0,,,,,,13,,,
1066,M,3,0,460,460,2.6,15,2.78,4,0,,,,,,6,,,
1067,M,5,1,690,670,3.96,15,3.62,1,4,4,3.67,3.33,4,3,6,7,5,5
1068,M,5,0,550,630,3,,1.75,,4,0,,,,,6,7,,
1069,M,5,0,460,610,3.1,15,3.2,3,3.33,,,,,,4,,,
1071,M,5,0,660,720,3.56,,3.55,,4,,,,,,13,,,
1072,M,5,,480,570,3,19,2.33,4,0,,,,,,6,,,
1073,F,4,,,,,10,3.56,3,2,,,,,,4,,,
1074,M,5,0,,,,11,3.45,4,0,,,,,,6,,,
1075,F,5,0,530,690,3.13,15,3.72,3,2.67,,,,,,6,,,
1076,F,5,0,600,600,3.4,11,2.77,4,0,,,,,,4,,,
1077,M,5,0,670,620,,11,3.75,3,3.33,,,,,,4,,,
1078,F,5,,530,640,3.1,,2.18,,0,,,,,,4,,,
1079,M,4,0,,,,,1.8,,1.67,,,,,,4,,,
1080,F,5,1,,,2.83,,0.98,,0,,,,,,6,,,
1081,F,5,1,,,3.39,12,3.31,4,1,,,,,,6,,,
1083,F,3,,,,,,0,,0,,,,,,4,,,
1084,F,5,,,,,15,2.62,2,4,,,,,,4,,,
1085,M,5,0,,,,,1.15,,0,,,,,,6,,,
1086,M,,1,,,,,0,,0,,,,,,6,,,
1088,F,5,,,,,,1.7,,1.67,,,,,,6,,,
1089,F,5,,,,,,2.85,,2.67,,,,,,6,,,
1090,F,5,,450,580,2.81,,0,,0,,,,,,4,,,
1091,F,5,0,,,,9,3.15,2,3.33,,,,,,6,,,
1092,M,5,,600,620,,,2,,4,0,,,,,6,4,,
1093,F,,,,,,12,2.31,3,1.33,,,,,,13,,,
1094,M,4,,,,3.1,13,2.94,4,0,,,,,,13,,,
1095,F,5,1,,,,20,2.01,4,1.33,0,,,,,13,4,,
1096,M,,1,,,,,1.75,,1.67,2,1,,,,6,4,5,
1097,M,5,,,,,,1.65,,0,,,,,,6,,,
1098,F,5,,,,,30,3.17,4,0,,,,,,6,,,
1099,M,3,,,,,,0,,0,,,,,,13,,,
1100,M,5,,,,,114,3.12,3,4,3.33,3.33,,,,4,5,7,
1101,F,2,,640,560,,11,2.92,3,0,,,,,,6,,,
1102,M,3,1,380,450,2.21,,0.99,,0,,,,,,5,,,
1103,M,5,,540,590,3.54,18,3.1,3,2.67,,,,,,5,,,
1105,M,5,,530,620,2.98,20,2.98,3,0,,,,,,6,,,
1106,F,5,1,510,580,3.14,12,2.25,3,1.33,,,,,,5,,,
1107,F,5,,,,,,3.24,,4,3,3.67,,,,5,5,7,
1108,M,3,0,480,400,2.6,60,2.14,1,4,3,3.67,1.33,,0,5,7,7,4
1109,M,5,1,690,710,3.57,36,2.57,1,4,3.67,4,4,3.33,3.33,12,5,7,5
1110,F,3,1,450,400,,15,2.78,3,2.33,,,,,,5,,,
1111,M,5,,,,,,2,,2,,,,,,5,,,
1112,F,5,1,560,630,3.39,19,3.21,3,3.67,,,,,,12,,,
1113,M,3,0,450,450,2.52,17,2.67,3,0,,,,,,6,,,
1114,M,5,0,,,,,1.65,,0,,,,,,4,,,
1115,F,5,,,,,23,2.17,3,2.67,,,,,,5,,,
1116,M,5,1,520,480,,57,2.72,3,1.67,,,,,,5,,,
1117,M,5,,550,570,3.4,17,3.54,3,3.67,,,,,,5,,,
1118,F,5,0,650,480,3.55,15,3.34,3,3,,,,,,5,,,
1119,M,5,,680,690,4.17,15,3.76,3,4,,,,,,6,,,
1121,M,5,,580,800,4,15,4,4,4,,,,,,12,,,
1122,F,3,,550,580,,24,2.45,3,1.33,,,,,,6,,,
1123,M,6,1,420,570,3.02,16,2.85,4,0,,,,,,6,,,
1124,F,4,0,570,490,3.63,15,3.11,3,3.67,,,,,,5,,,
1125,M,6,1,560,710,3.76,15,2.55,3,1,,,,,,4,,,
1126,F,5,,,,,15,3.88,3,4,,,,,,5,,,
1127,M,5,1,490,620,3.25,16,2.52,4,0,,,,,,4,,,
1128,M,5,0,,,,7,2.7,3,1,,,,,,4,,,
1129,M,5,,490,620,2.55,,1.36,,0,,,,,,12,,,
1130,F,5,0,530,710,4.18,7,3.56,2,3.67,,,,,,6,,,
1131,F,5,0,620,680,3.91,15,3.44,3,3.67,,,,,,6,,,
1132,F,3,0,,,,,3.14,,0,,,,,,5,,,
1133,F,5,1,700,760,4.13,15,3.78,2,3.33,,,,,,4,,,
1134,M,5,0,480,560,2.68,,1.77,,0,,,,,,5,,,
1135,F,5,,540,640,3.97,14,3.43,3,1.67,,,,,,6,,,
1136,M,5,,590,530,2.6,19,2.42,4,0,,,,,,12,,,
1137,F,5,,540,580,3.63,22,3.04,2,2.67,,,,,,6,,,
1138,F,2,,580,550,3,19,2.88,3,2.67,1.67,1.67,,,,6,7,7,
1139,M,5,,540,540,2.6,18,3.29,4,4,3.67,3.67,3.33,3.33,0,4,7,5,5
1140,F,5,,570,560,3.8,15,3.62,2,4,,,,,,12,,,
1141,M,5,,690,630,,16,2.5,1,4,2.67,2.33,1,2.67,1,12,5,7,5
1142,M,5,0,500,640,3.2,18,3.17,2,3,,,,,,6,,,
1143,M,6,,580,600,3.3,15,2.8,4,2.67,,,,,,12,,,
1144,F,5,,700,770,4,15,3.99,4,4,,,,,,5,,,
1145,F,5,,700,740,4.11,15,3.7,2,4,,,,,,5,,,
1146,F,5,0,440,470,3.79,11,2.78,2,1.67,,,,,,6,,,
1147,F,5,,450,480,3.89,11,2.9,3,3,,,,,,5,,,
1148,F,4,1,,,,#VALUE!,2.85,3,1,,,,,,6,,,
1149,M,5,0,560,640,,7,3.86,3,4,,,,,,5,,,
1150,F,2,,,,,14,2.91,3,3,2,,,,,6,5,,
1151,M,5,1,,,,10,3.23,4,0,,,,,,4,,,
1152,M,6,1,450,560,3.57,19,2.65,4,2.67,,,,,,4,,,
1153,F,5,,550,470,2.7,13,2.66,4,0,,,,,,12,,,
1154,M,5,0,490,550,,19,2.66,3,4,3,,,,,6,5,,
1155,F,2,0,,,,10,2.46,3,2.33,,,,,,5,,,
1156,F,5,0,520,630,3.45,15,3.19,2,2.33,,,,,,6,,,
1157,M,5,0,600,610,3.06,15,3.17,3,2.33,,,,,,4,,,
1158,M,5,0,660,680,4.16,15,3.87,2,4,,,,,,6,,,
1159,M,5,,,,3.49,15,2.77,3,3,,,,,,4,,,
1160,M,5,0,660,680,3.92,15,3.74,2,4,,,,,,5,,,
1161,M,4,1,630,710,3.86,15,3.65,3,4,,,,,,5,,,
1162,F,5,1,510,560,3.15,15,2.85,2,3.67,,,,,,6,,,
1163,F,5,0,,,,7,3.06,2,2.67,,,,,,6,,,
1164,M,5,0,640,650,3.58,18,2.93,4,1,,,,,,4,,,
1165,M,5,0,490,500,2.37,16,2.77,4,3,0,,,,,6,7,,
1166,F,5,0,540,550,3.4,,1.6,,0,,,,,,6,,,
1167,M,5,0,550,500,3.7,15,3.64,3,1.67,,,,,,4,,,
1168,M,5,0,680,740,3.73,15,3.7,2,3.33,,,,,,6,,,
1169,F,5,0,660,530,3.05,32,2.46,2,1.67,,,,,,4,,,
1170,M,5,,530,620,3,19,3.07,4,1.67,,,,,,12,,,
1171,M,4,,520,450,2.9,11,3.63,4,0,,,,,,6,,,
1172,M,5,0,660,740,3.27,,3.66,,4,,,,,,6,,,
1173,M,5,0,600,650,3.63,24,2.54,3,2.33,,,,,,6,,,
1174,M,5,1,510,530,3.2,16,2.65,3,2.67,,,,,,12,,,
1175,F,6,1,540,490,3.77,,2.7,,2,,,,,,12,,,
1176,F,5,1,530,590,3.3,15,3.07,4,0,,,,,,4,,,
1177,F,2,1,540,540,2.9,,3.58,,2.67,,,,,,12,,,
1178,M,5,,490,480,1.18,,0,,0,,,,,,6,,,
1179,M,5,,390,560,,7,3.17,3,3.33,,,,,,12,,,
1180,M,6,1,400,430,2.19,,1.25,,0,,,,,,6,,,
1181,F,3,1,470,650,3.82,,1.97,,0,,,,,,4,,,
1182,M,5,,500,600,2.45,11,3.45,4,1.33,,,,,,6,,,
1183,M,5,,,,,10,3.38,4,4,,,,,,4,,,
1184,M,5,0,,,,7,2.73,3,2.67,,,,,,12,,,
1185,M,5,1,510,600,3.1,19,2.89,4,0,,,,,,4,,,
1186,F,5,,,,4,15,3.75,4,4,3.33,,,,,6,7,,
1187,F,5,0,,,,11,3.13,3,3,,,,,,6,,,
1189,M,5,0,560,610,3,15,3.33,2,2,,,,,,4,,,
1190,F,2,1,,,,,1.83,,0,,,,,,4,,,
1191,F,5,0,520,610,3.39,20,3.27,2,3.33,,,,,,5,,,
1192,F,6,0,600,690,3.71,15,3.71,3,4,4,2.67,,,,6,5,4,
1193,F,5,0,450,640,3.14,,3.08,,2,,,,,,4,,,
1194,M,6,1,440,580,,21,3.19,4,3.33,,,,,,12,,,
1195,M,4,1,550,580,,,2.9,,1.67,,,,,,6,,,
1196,F,5,0,520,690,2.8,15,3.3,4,2.33,,,,,,6,,,
1197,F,2,,,,,,1.85,,0,,,,,,6,,,
1198,M,5,,,,,,0.3,,0,,,,,,4,,,
1199,F,3,1,450,460,3.75,,3.14,,3.33,,,,,,12,,,
1200,F,5,0,510,670,3.19,,3.28,,3.33,,,,,,6,,,
1201,F,5,1,590,720,4.01,15,3.27,2,4,2.67,2.67,,,,4,5,4,
1202,M,5,0,620,800,3.83,24,3.02,2,2.67,,,,,,4,,,
1203,F,5,0,700,680,3.77,15,3.6,4,4,,,,,,6,,,
1204,M,2,0,,,,,2.1,,1.33,,,,,,5,,,
1205,F,5,,480,620,3.92,15,3.03,2,1.67,,,,,,6,,,
1207,M,5,1,,,,10,2.71,4,2,,,,,,5,,,
1208,F,5,1,650,610,3.8,15,3.9,2,4,,,,,,6,,,
1209,F,5,0,550,670,3.87,15,3.39,2,4,,,,,,6,,,
1210,F,5,0,600,670,4,14,3.91,2,3,,,,,,6,,,
1211,M,5,1,470,640,3.4,15,3.12,2,2.67,,,,,,6,,,
1212,M,5,,610,610,3.2,22,2.78,4,3,1.33,,,,,12,5,,
1213,M,5,0,540,670,3.35,,2.24,,2,,,,,,4,,,
1214,F,2,1,550,690,3.76,14,3.25,2,1,,,,,,4,,,
1215,F,5,0,500,660,3.3,,2.9,,2.33,,,,,,4,,,
1216,F,2,1,560,660,3.46,14,3.55,4,1,,,,,,4,,,
1217,M,5,0,580,640,2.7,,2.44,,2.67,1.67,0,,,,4,5,4,
1218,F,5,1,460,520,3.7,23,2.74,4,2.67,,,,,,12,,,
1219,F,5,0,530,570,3.74,15,3.31,2,3,,,,,,6,,,
1220,F,2,0,480,640,3,14,3.3,2,1.67,,,,,,4,,,
1221,M,5,0,280,380,,,1.69,,0,,,,,,6,,,
1222,F,5,,490,570,3.3,15,3.61,3,4,,,,,,12,,,
1223,M,5,0,,,3.4,,2.35,,0,,,,,,6,,,
1224,F,5,0,600,690,4.25,15,3.94,2,3.67,,,,,,6,,,
1225,M,5,0,490,450,3.6,,3.41,,2,,,,,,4,,,
1226,M,5,0,670,640,2.68,,0,,0,,,,,,4,,,
1227,F,5,0,670,750,4.18,,3.57,,4,,,,,,4,,,
1228,F,5,1,570,470,3.32,20,2.72,3,2,,,,,,12,,,
1229,M,2,0,600,590,2.62,15,3.35,4,2.33,,,,,,4,,,
1231,F,6,0,480,540,3.49,15,3.13,2,2,,,,,,4,,,
1232,F,5,0,550,670,4.3,15,3.68,2,4,,,,,,6,,,
1233,F,5,1,520,590,3.7,15,2.97,2,1.33,,,,,,6,,,
1234,M,5,1,620,710,3.4,15,2.86,2,3,,,,,,4,,,
1235,M,5,1,550,680,3.49,15,3.69,2,3,0,,,,,6,5,,
1236,F,5,0,510,650,3.5,15,3.36,4,1,,,,,,4,,,
1237,M,5,,640,500,3.2,,1.72,,2.67,0,,,,,12,5,,
1238,M,5,0,500,610,3.3,18,2.57,1,3.67,2.67,3.67,1,3.33,0,6,5,7,5
1240,F,5,1,,,,7,3.19,4,0,,,,,,4,,,
1241,F,5,0,,,3.8,,3.5,,3.67,,,,,,6,,,
1243,M,5,0,540,580,2.7,18,2.61,4,2.67,0,,,,,12,5,,
1244,F,2,0,500,610,3.59,16,3.08,1,4,4,3,2,2.33,0,4,7,4,5
1245,M,4,1,450,490,3.7,21,2.53,4,2.33,,,,,,5,,,
1246,F,5,,580,620,3.7,8,2.91,3,0,,,,,,12,,,
1247,M,5,0,,,,10,2.25,3,2,,,,,,6,,,
1248,F,5,0,540,550,,11,3.4,3,2.33,,,,,,6,,,
1249,M,3,0,510,530,3,19,2.37,4,0,,,,,,6,,,
1250,M,2,0,,,,7,2.78,3,4,,,,,,4,,,
1251,F,5,0,,,,7,3.46,4,2.67,,,,,,6,,,
1252,M,5,,,,,15,2.83,1,1.67,1.67,2,2.33,3.33,0,4,7,4,5
1254,M,6,1,,,,26,2.7,4,2,,,,,,6,,,
1256,M,5,1,,,,6,3.57,2,3.67,,,,,,4,,,
1257,M,4,0,590,560,,18,2.97,4,0,,,,,,4,,,
1258,M,9,0,380,370,2.48,,0.66,,0,,,,,,6,,,
1259,M,5,,,,,,0,,0,,,,,,5,,,
1260,M,5,,,,,,4,,4,,,,,,6,,,
1261,F,4,,,,,,0,,0,,,,,,6,,,
1262,M,5,1,,,,,2.1,,0,,,,,,4,,,
1263,M,5,,,,,,3.3,,3.33,,,,,,12,,,
1264,M,5,1,,,,18,2.87,4,2.33,,,,,,4,,,
1265,M,6,,,,,,3.01,,0,,,,,,4,,,
1266,M,7,,520,520,3.33,15,2,3,1.33,,,,,,4,,,
1268,M,5,,,,,,3.61,,4,3,,,,,4,5,,
1269,M,5,0,,,3.15,21,2.05,4,0,,,,,,6,,,
1270,F,5,,610,630,2.94,38,3.61,4,0,,,,,,4,,,
1271,M,4,0,500,360,,16,2.56,3,1,,,,,,4,,,
1272,M,0,0,620,800,,,2.04,,1.67,,,,,,6,,,
1273,M,5,,510,570,,,3.44,,4,,,,,,5,,,
1274,F,5,,660,580,4.11,,3.72,,0,,,,,,6,,,
1275,F,5,,550,570,2.34,16,2.98,3,2,,,,,,4,,,
1276,M,5,0,600,500,3.37,,2.31,,0,,,,,,4,,,
1277,M,5,0,,,,,1.66,,0,,,,,,4,,,
1278,M,5,0,700,660,4.04,15,3.63,4,0,,,,,,5,,,
